ClipID;Boredom;Engagement;Confusion;Frustration ;;Only Con;Only Frus;>1;>0;;;Bor;onlyEng;onlyBored
3503610111.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610112.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610113.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3503610114.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610115.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610116.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610117.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610118.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610119.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
350361012.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610120.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3503610121.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
3503610122.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610123.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610124.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610125.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610126.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610127.avi;0;2;3;0;;1;0;1;1;0;;0;0;0
3503610128.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610129.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
350361013.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610130.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610131.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610132.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610133.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610134.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610135.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610136.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610137.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610138.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610139.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
350361014.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610140.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610141.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610142.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3503610143.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610144.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610145.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610146.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610147.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610148.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610149.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
350361015.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610150.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610151.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610152.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610154.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3503610156.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610157.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3503610158.avi;2;1;1;1;;1;1;0;1;0;;1;0;0
350361016.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3503610163.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610168.avi;0;0;2;2;;1;1;1;1;0;;0;0;0
350361017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
350361019.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
350361021.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610210.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610212.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610213.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3503610214.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3503610217.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
350361022.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3503610223.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3503610224.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610225.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610226.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3503610227.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610228.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
350361023.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610230.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610231.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610233.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3503610234.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3503610235.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
3503610236.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3503610237.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610238.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
350361024.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610240.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610241.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3503610242.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610245.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610246.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610248.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3503610250.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610251.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3503610252.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610253.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610254.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610255.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3503610256.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610257.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
350361026.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610260.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3503610261.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610264.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610265.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3503610266.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610267.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610268.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3503610269.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
3503610270.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610272.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3503610273.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610275.avi;1;2;0;2;;0;1;1;1;0;;0;0;0
3503610276.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3503610277.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3503610278.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3503610279.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
350361028.avi;1;1;1;1;;1;1;0;1;0;;1;0;0
350361029.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
4000181002.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4000181004.avi;3;1;0;1;;0;1;0;1;0;;1;0;0
4000181005.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
4000181006.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181007.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181008.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
4000181010.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000181011.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4000181012.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
4000181013.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
4000181014.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
4000181015.avi;2;1;2;2;;1;1;1;1;0;;1;0;0
4000181016.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
4000181017.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
4000181019.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181020.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
4000181022.avi;2;3;2;2;;1;1;1;1;1;;0;0;0
4000181023.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4000181024.avi;3;3;0;1;;0;1;0;1;1;;0;0;0
4000181026.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181027.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000181028.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181029.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
4000181030.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
4000181031.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181032.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4000181033.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181035.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181036.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181037.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4000181039.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
4000181041.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
4000181042.avi;2;3;2;0;;1;0;1;1;1;;0;0;0
4000181043.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181044.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181045.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181046.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4000181047.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
4000181048.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181049.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181053.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
4000181054.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181055.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000181056.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181057.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181060.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181061.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181062.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181063.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
4000181064.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
4000181065.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000181066.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181067.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181068.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
4000181069.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
4000181070.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000181072.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
4000181073.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181074.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181075.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000181076.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
4000181077.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
4000181078.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000181079.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000181080.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182003.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182004.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182005.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182006.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182007.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000182008.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4000182009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182010.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000182011.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182014.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182015.avi;2;2;0;2;;0;1;1;1;0;;0;0;0
4000182016.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
4000182017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182018.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182020.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
4000182022.avi;3;2;0;2;;0;1;1;1;0;;0;0;0
4000182024.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182025.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
4000182026.avi;0;2;2;1;;1;1;1;1;0;;0;0;0
4000182027.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182028.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182029.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182030.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000182031.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000182032.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182033.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182035.avi;2;1;0;2;;0;1;1;1;0;;1;0;0
4000182036.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
4000182037.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4000182038.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182039.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4000182040.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182041.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000182042.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182044.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4000182046.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4000182047.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000182049.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182050.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
4000182051.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4000182053.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182054.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000182055.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4000182058.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182059.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
4000182060.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
4000182062.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4000182063.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4000182064.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4000182067.avi;2;2;1;2;;1;1;1;1;0;;0;0;0
4000182068.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
4000182069.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
401835011.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
4018350112.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350115.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350116.mp4;0;2;1;0;;1;0;0;1;0;;0;0;0
4018350118.mp4;1;3;1;1;;1;1;0;1;1;;0;0;0
4018350119.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
4018350120.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350121.mp4;0;3;1;1;;1;1;0;1;1;;0;0;0
4018350122.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
4018350126.mp4;1;2;1;1;;1;1;0;1;0;;0;0;0
4018350127.mp4;3;2;1;1;;1;1;0;1;0;;0;0;0
401835013.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350130.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350132.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350134.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350136.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350137.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350138.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350139.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350140.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350141.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350143.mp4;1;3;0;1;;0;1;0;1;1;;0;0;0
4018350144.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350145.mp4;1;2;0;1;;0;1;0;1;0;;0;0;0
4018350146.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350147.mp4;1;2;0;1;;0;1;0;1;0;;0;0;0
4018350149.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
401835015.mp4;2;1;1;0;;1;0;0;1;0;;1;0;0
4018350150.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350152.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350156.mp4;1;3;0;1;;0;1;0;1;1;;0;0;0
4018350157.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350159.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350160.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350161.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
4018350162.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350163.mp4;1;3;2;1;;1;1;1;1;1;;0;0;0
4018350166.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350167.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
401835017.mp4;0;2;1;1;;1;1;0;1;0;;0;0;0
401835018.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
401835021.mp4;1;2;1;1;;1;1;0;1;0;;0;0;0
4018350213.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350215.mp4;1;2;2;1;;1;1;1;1;0;;0;0;0
4018350217.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
4018350219.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
4018350220.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350221.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
4018350222.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
4018350223.mp4;1;3;1;1;;1;1;0;1;1;;0;0;0
4018350224.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350225.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350226.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350227.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
4018350231.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
4018350232.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350233.mp4;1;2;0;1;;0;1;0;1;0;;0;0;0
4018350234.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350236.mp4;0;3;1;1;;1;1;0;1;1;;0;0;0
4018350239.mp4;1;2;0;1;;0;1;0;1;0;;0;0;0
401835024.mp4;1;2;2;0;;1;0;1;1;0;;0;0;0
4018350240.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350241.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350244.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350247.mp4;1;2;2;0;;1;0;1;1;0;;0;0;0
4018350251.mp4;1;2;1;0;;1;0;0;1;0;;0;0;0
4018350254.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350256.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350257.mp4;1;3;0;0;;0;0;0;0;1;;0;1;0
4018350258.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350259.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350260.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
4018350261.mp4;0;3;1;1;;1;1;0;1;1;;0;0;0
4018350263.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350268.mp4;0;3;1;0;;1;0;0;1;1;;0;0;0
4018350269.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350274.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
4018350276.mp4;1;3;0;1;;0;1;0;1;1;;0;0;0
4018350277.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
4018350279.mp4;1;2;0;0;;0;0;0;0;1;;0;1;0
401835028.mp4;1;3;1;0;;1;0;0;1;1;;0;0;0
4018350281.mp4;2;2;0;0;;0;0;0;0;1;;0;1;0
4018350282.mp4;1;1;0;1;;0;1;0;1;0;;1;0;0
4110211001.avi;1;1;0;0;;0;0;0;0;1;;1;1;0
4110211004.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
4110211005.avi;2;1;0;3;;0;1;1;1;0;;1;0;0
4110211006.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4110211007.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211008.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
4110211009.avi;2;2;3;0;;1;0;1;1;0;;0;0;0
4110211011.avi;3;2;3;2;;1;1;1;1;0;;0;0;0
4110211013.avi;3;1;0;0;;0;0;0;0;1;;1;1;0
4110211014.avi;3;1;1;1;;1;1;0;1;0;;1;0;0
4110211015.avi;0;0;0;0;;0;0;0;0;1;;0;0;1
4110211016.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
4110211018.avi;3;2;2;1;;1;1;1;1;0;;0;0;0
4110211019.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4110211020.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211021.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
4110211022.avi;2;1;1;1;;1;1;0;1;0;;1;0;0
4110211023.avi;3;1;1;1;;1;1;0;1;0;;1;0;0
4110211024.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4110211025.avi;3;0;0;1;;0;1;0;1;0;;1;0;0
4110211026.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
4110211027.avi;3;1;0;0;;0;0;0;0;1;;1;1;0
4110211028.avi;3;1;2;0;;1;0;1;1;0;;1;0;0
4110211030.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
4110211032.avi;3;2;1;1;;1;1;0;1;0;;0;0;0
4110211033.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
4110211034.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211035.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4110211036.avi;2;1;3;2;;1;1;1;1;0;;1;0;0
4110211037.avi;3;2;1;0;;1;0;0;1;0;;0;0;0
4110211038.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
4110211039.avi;3;1;2;2;;1;1;1;1;0;;1;0;0
4110211040.avi;2;0;1;0;;1;0;0;1;0;;1;0;0
4110211041.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4110211043.avi;2;2;3;3;;1;1;1;1;0;;0;0;0
4110211044.avi;3;3;0;0;;0;0;0;0;1;;0;1;0
4110211045.avi;3;1;2;0;;1;0;1;1;0;;1;0;0
4110211046.avi;2;3;3;3;;1;1;1;1;1;;0;0;0
4110211047.avi;3;3;1;2;;1;1;1;1;1;;0;0;0
4110211048.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
4110211049.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211050.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
4110211051.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
4110211052.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211053.avi;2;1;0;1;;0;1;0;1;0;;1;0;0
4110211054.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211055.avi;2;1;1;1;;1;1;0;1;0;;1;0;0
4110211056.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
4110211057.avi;2;2;2;3;;1;1;1;1;0;;0;0;0
4110211058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
4110211060.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
4110211061.avi;2;0;2;3;;1;1;1;1;0;;1;0;0
4110211062.avi;3;2;2;2;;1;1;1;1;0;;0;0;0
4110211063.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211064.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4110211065.avi;0;2;2;1;;1;1;1;1;0;;0;0;0
4110211067.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
4110211068.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
4110211072.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110211073.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
4110211075.avi;2;1;2;2;;1;1;1;1;0;;1;0;0
4110211076.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
4110211078.avi;2;1;1;2;;1;1;1;1;0;;1;0;0
4110211079.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4110211080.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
4110212003.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
4110212004.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4110212007.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4110212008.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4110212009.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110212010.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4110212011.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4110212013.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
4110212014.avi;3;3;0;0;;0;0;0;0;1;;0;1;0
4110212015.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
4110212016.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4110212017.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110212018.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
4110212019.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
4110212021.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
4110212023.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
4110212024.avi;2;2;0;2;;0;1;1;1;0;;0;0;0
4110212026.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
4110212027.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110212029.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
4110212030.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
4110212033.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
4110212034.avi;3;1;2;0;;1;0;1;1;0;;1;0;0
4110212035.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
4110212036.avi;2;1;2;1;;1;1;1;1;0;;1;0;0
4110212038.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
4110212039.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
4110212041.avi;1;2;1;3;;1;1;1;1;0;;0;0;0
4110212042.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
4110212044.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
4110212045.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
